did,DecisionTree,SVM,KNN,LogisticRegression,Perceptron,MLP,best_classifier,best_accuracy
40677,0.572432387312187,0.7252980894082731,0.5756560934891486,0.7244058616212204,0.6408478946392135,0.6776772398441847,SVM,0.7252980894082731
3,0.9932198107957707,0.9711025783713597,0.9330908922277872,0.9564320163235019,0.9482077536635133,0.993775737340011,MLP,0.993775737340011
953,0.9340929326655536,0.8596204785754034,0.7192442960489704,0.7924876646262289,0.7311213132999443,0.8711771470970135,DecisionTree,0.9340929326655536
40670,0.9031886477462436,0.9610964570580597,0.7910348729363754,0.9480933036542384,0.9390894082730478,0.9486471897607124,SVM,0.9610964570580597
46737,0.731504942276518,0.46290137966845535,0.6295715825148938,0.45800116507817756,0.20849055374714082,0.4537657522850236,DecisionTree,0.731504942276518
41158,0.8555056575774438,0.9070799480615842,0.8139410127991096,0.8268328695974773,0.8197187905768875,0.9170831014654055,MLP,0.9170831014654055
41144,0.7662481914301612,0.5028341680578742,0.5819757002411428,0.5661936560934892,0.5017219439807085,0.5040591726952327,DecisionTree,0.7662481914301612
737,0.7701465405305138,0.786709886848451,0.8170508254498238,0.8367262103505844,0.7281059172695233,0.8105993322203674,LogisticRegression,0.8367262103505844
45059,0.8979641995919125,0.9309771841958822,0.9265299573363013,0.9283095900575031,0.8604908180300501,0.9307544054906326,SVM,0.9309771841958822
41143,0.7374890859967249,0.7935634548581836,0.7827303932039018,0.7849604098044287,0.7272218662289824,0.7769168362318678,SVM,0.7935634548581836
40476,0.6017857142857144,0.7026190476190476,0.6670238095238095,0.7135714285714286,0.6673809523809524,0.7011904761904761,LogisticRegression,0.7135714285714286
40478,0.6017857142857144,0.7026190476190476,0.6670238095238095,0.7135714285714286,0.6673809523809524,0.7011904761904761,LogisticRegression,0.7135714285714286
40477,0.6017857142857144,0.7026190476190476,0.6670238095238095,0.7135714285714286,0.6673809523809524,0.7011904761904761,LogisticRegression,0.7135714285714286
40475,0.6017857142857144,0.7026190476190476,0.6670238095238095,0.7135714285714286,0.6673809523809524,0.7011904761904761,LogisticRegression,0.7135714285714286
40474,0.6017857142857144,0.7026190476190476,0.6670238095238095,0.7135714285714286,0.6673809523809524,0.7011904761904761,LogisticRegression,0.7135714285714286
42530,0.3386910366918575,0.2762673942262034,0.3269194345853688,0.2698486665432605,0.15759229301977448,0.23910981266415027,DecisionTree,0.3386910366918575
1485,0.7406410256410255,0.5757692307692307,0.5328205128205128,0.5524358974358975,0.5,0.5003846153846154,DecisionTree,0.7406410256410255
46956,0.8802862869166679,0.9342104868576911,0.9287928768136587,0.9315030562927642,0.8725605885675158,0.9266014924104979,SVM,0.9342104868576911
43980,0.7586784850926672,0.5193479400892776,0.7488904237494083,0.7398838622206872,0.6335118887737743,0.7225189619226685,DecisionTree,0.7586784850926672
1487,0.9071325552930904,0.9368586820091837,0.9377786093505159,0.9415957880840824,0.8974109502537596,0.9384378906118037,LogisticRegression,0.9415957880840824
46564,0.3510860761357779,0.3779813184385749,0.3590336289143447,0.3892396941104695,0.34592445328031807,0.34141657988576474,LogisticRegression,0.3892396941104695
46951,0.8350666666666665,0.5199999999999998,0.8724000000000001,0.8781333333333333,0.7148000000000001,0.8569333333333333,LogisticRegression,0.8781333333333333
1548,0.5714666666666667,0.46919999999999995,0.4866666666666666,0.5017333333333334,0.44079999999999997,0.48746666666666677,DecisionTree,0.5714666666666667
316,0.9717280084869019,0.9859333025340933,0.9859333025340933,0.9787599313291013,0.9718631829303764,0.984829377912382,SVM,0.9859333025340933
