target_scenario,feature_set,fold,n_test,accuracy,f1_macro,f1_weighted,mean_regret,median_regret,p90_regret,mean_normalized_regret,zero_regret_rate,within_1pp_rate,within_5pp_rate
all6_same107,domain_label_score_shuffled,4,21,0.5238095238095238,0.45039682539682535,0.43537414965986393,0.0033908061700042066,0.0,0.011111111111111183,0.003673689705034879,0.5714285714285714,0.8095238095238095,1.0
all6_same107,domain_label_score_shuffled,5,21,0.47619047619047616,0.30833333333333335,0.43412698412698414,0.033707999269804625,0.0014554965632900263,0.11013941310090114,0.04668946873983076,0.47619047619047616,0.6190476190476191,0.8571428571428571
all6_same107,semantic_tags_fixed_vocab_shuffled,1,22,0.22727272727272727,0.14537037037037037,0.1994949494949495,0.01410693762633741,0.001630872796074545,0.04032883782883772,0.018309117688237148,0.3181818181818182,0.6363636363636364,0.9545454545454546
all6_same107,semantic_tags_fixed_vocab_shuffled,2,22,0.45454545454545453,0.4055555555555556,0.45,0.027863216403794053,2.1949078138627787e-05,0.06393814363935255,0.032473933924606915,0.5,0.6363636363636364,0.8636363636363636
all6_same107,semantic_tags_fixed_vocab_shuffled,3,21,0.47619047619047616,0.31746031746031744,0.44444444444444436,0.01654553641966951,0.0,0.07022871314411683,0.019805906834793004,0.5238095238095238,0.8095238095238095,0.8571428571428571
all6_same107,semantic_tags_fixed_vocab_shuffled,4,21,0.47619047619047616,0.4146825396825397,0.39455782312925164,0.005903146535735749,0.0,0.012765957446808751,0.0061920376180918234,0.5238095238095238,0.7619047619047619,0.9523809523809523
all6_same107,semantic_tags_fixed_vocab_shuffled,5,21,0.47619047619047616,0.30357142857142855,0.43367346938775514,0.032255573652557115,0.0014554965632900263,0.07963847513870348,0.04497205325409467,0.47619047619047616,0.6190476190476191,0.8571428571428571
all6_same107,context_full_shuffled,1,22,0.22727272727272727,0.14754901960784314,0.2005347593582888,0.0118237790178776,0.001630872796074545,0.039731303179579174,0.015179806172513745,0.3181818181818182,0.6818181818181818,1.0
all6_same107,context_full_shuffled,2,22,0.45454545454545453,0.40737040737040736,0.4467350830987194,0.023485321259217987,2.1949078138627787e-05,0.07220271699117708,0.02898538254062609,0.5,0.6363636363636364,0.8181818181818182
all6_same107,context_full_shuffled,3,21,0.38095238095238093,0.2511904761904762,0.3687074829931972,0.02108695682395862,0.0015000000000001679,0.07022871314411683,0.03625671324326019,0.47619047619047616,0.8095238095238095,0.8571428571428571
all6_same107,context_full_shuffled,4,21,0.47619047619047616,0.42063492063492064,0.4013605442176871,0.015470251027020895,0.0,0.012765957446808751,0.01688583928852857,0.5238095238095238,0.7619047619047619,0.9523809523809523
all6_same107,context_full_shuffled,5,21,0.5238095238095238,0.4775641025641026,0.4893162393162393,0.032464130460055474,0.0,0.07963847513870348,0.045089878611002845,0.5238095238095238,0.6190476190476191,0.8571428571428571
